title,link,date,name,parent,companyAbout
Volaris Group Acquires Wellington Computer Systems Ltd.,https://explore.volarisgroup.com/press-room/volaris-group-acquires-wellington-computer-systems-ltd,2014-12-01T23:01:00,Wellington Computer Systems Ltd,Volaris Group,
Volaris Group Enters New Communications Vertical with Acquisition of Incognito Software,https://explore.volarisgroup.com/press-room/volaris-group-enters-new-communications-vertical-with-acquisition-of-incognito-software,2014-09-22T12:38:00,"Incognito Software Inc. and Interactive Enterprises Inc. (Ireland),",Volaris Group,
Volaris Group Acquires PLANit Sweden AB and Expands Presence in People Transportation Vertical,https://explore.volarisgroup.com/press-room/volaris-group-acquires-planit-sweden-ab-and-expands-presence-in-people-transportation-vertical,2014-03-12T12:06:00,PLANit Sweden AB,Volaris Group,
Volaris Group Acquires BOSS SOFTWARE,https://explore.volarisgroup.com/press-room/volaris-group-acquires-boss-software,2014-01-13T23:22:00,BOSS SOFTWARE,Volaris Group,
Volaris Group Acquires Company in Library Management Vertical,https://explore.volarisgroup.com/press-room/volaris-group-acquires-company-in-library-management-vertical,2013-09-30T21:45:00,Library Management,Volaris Group,
Cultura Technologies Enters Animal Protein Sector with Acquisition of AgriSoft,https://explore.volarisgroup.com/press-room/cultura-technologies-enters-animal-protein-sector-with-acquisition-of-agrisoft,2013-09-30T21:35:00,AgriSoft CMC,Cultura Technologies,
"Volaris Group&#8217;s Cultura Technologies Acquires E-Markets, Inc.",https://explore.volarisgroup.com/press-room/volaris-group-8217-s-cultura-technologies-acquires-e-markets-inc,2013-09-30T21:29:00,"E-Markets, Inc",Cultura Technologies,
"Trapeze Group, a Volaris Group Subsidiary, Expands Rail Solution Offering with Acquisition of Funkwe",https://explore.volarisgroup.com/press-room/trapeze-group-a-volaris-group-subsidiary-expands-rail-solution-offering-with-acquisition-of-funkwe,2013-05-31T14:02:00,Funkwerk Information Technologies York Ltd,Trapeze Group,
"Trapeze Group, a Volaris Group Subsidiary, Enhances Presence in Scandinavia",https://explore.volarisgroup.com/press-room/trapeze-group-a-volaris-group-subsidiary-enhances-presence-in-scandinavia,2013-04-02T15:08:00,CavPlan,Trapeze Group,
"Volaris Group Acquires Information Distribution &amp; Marketing, Inc.",https://explore.volarisgroup.com/press-room/volaris-group-acquires-information-distribution-amp-marketing-inc,2013-02-20T19:44:00,Information Distribution & Marketing,Volaris Group,
Trapeze Group and AssetWorks Expand Solution Offerings with Acquisition of Mentor Engineering Inc.,https://explore.volarisgroup.com/press-room/trapeze-group-and-assetworks-expand-solution-offerings-with-acquisition-of-mentor-engineering-inc,2013-01-31T22:02:00,Mentor Engineering Inc,Trapeze Group,"AssetWorks is a leading supplier of fleet Enterprise Asset Management (EAM) software and implementation services and Automated Fueling Systems in North America, with more than 500 software customers, including private fleet operators in the Utility and Trucking industries as well as City, County, State and Federal organizations that manage large fleets. AssetWorks solutions enable fleet organizations of all sizes to improve maintenance practices, streamline operations, and improve accountability for mission-critical transportation assets. For more information, please visit [url=http://www.assetworks.com]http://www.assetworks.com[/url].
	-end-"
"Trapeze Group, a Volaris Group Subsidiary, Signs Agreement to Acquire Mentor Engineering Inc.",https://explore.volarisgroup.com/press-room/trapeze-group-a-volaris-group-subsidiary-signs-agreement-to-acquire-mentor-engineering-inc,2013-01-25T04:55:00,Mentor Engineering Inc,Trapeze Group,
Volaris Group Expands into the Benefits Administration Vertical Market with Acquisition,https://explore.volarisgroup.com/press-room/volaris-group-expands-into-the-benefits-administration-vertical-market-with-acquisition,2012-12-31T20:28:00,Travis Software Corp,Volaris Group,
Volaris Group Expands into Cultural Collections Management Vertical Market,https://explore.volarisgroup.com/press-room/volaris-group-expands-into-cultural-collections-management-vertical-market,2012-11-30T13:32:00,Digital Arts and Sciences Corporation,Volaris Group,
"Volvo Rents Selects Wynne Systems Inc., a Subsidiary of Volaris Group",https://explore.volarisgroup.com/press-room/volvo-rents-selects-wynne-systems-inc-a-subsidiary-of-volaris-group,2012-10-17T17:22:00,,Volaris Group,"
	Volvo Rents, a wholly-owned subsidiary of the Volvo Group, operates approximately 130 rental stores in North America.  Each rental center offers a comprehensive line of essential equipment for the construction, commercial and industrial markets, as well as an extensive line of Volvo compact excavators, compactors, wheel loaders, backhoe loaders, compaction equipment, and skid steer loaders.
	The Volvo Group is a publicly-held company headquartered in Gothenburg, Sweden. Volvo Shares are listed on NASDAQ OMX Nordic Exchange Stockholm and are traded OTC in the US.  The Volvo Group is one of the world's leading manufacturers of trucks, buses and construction equipment, drive systems for marine and industrial applications, aerospace components and services, and is one of the world's leading producers of heavy-diesel engines."
Volaris Group Expands Passenger Transport Solution Offering in Europe with Trapeze Group’s Acquisiti,https://explore.volarisgroup.com/press-room/volaris-group-expands-passenger-transport-solution-offering-in-europe-with-trapeze-group-s-acquisiti,2012-09-04T05:05:00,Elgeba Gerätebau GmbH (Elgeba),Trapeze Group,
Volaris Group Expands Passenger Transport Solution Offering in Europe with Trapeze Group’s Acquisiti,https://explore.volarisgroup.com/press-room/volaris-group-expands-passenger-transport-solution-offering-in-europe-with-trapeze-group-s-acquisiti-2,2012-09-03T08:09:00,INFO MANAGEMENT SYSTEMS AG (IMS),Trapeze Group,
Volaris Group Acquires SpecTec Group Holdings Limited,https://explore.volarisgroup.com/press-room/volaris-group-acquires-spectec-group-holdings-limited,2012-08-20T13:12:00,SpecTec Group Holdings Limited,Volaris Group,
"Volaris Group Expands Passenger Transport Enterprise Offering with Acquisition of RFind Systems,Inc.",https://explore.volarisgroup.com/press-room/volaris-group-expands-passenger-transport-enterprise-offering-with-acquisition-of-rfind-systems-inc,2012-06-19T16:51:00,"RFind Systems, Inc",Volaris Group,
Volaris Group Expands Passenger Transport Solution Offering in Australia,https://explore.volarisgroup.com/press-room/volaris-group-expands-passenger-transport-solution-offering-in-australia,2012-06-14T12:52:00,Bacchus Management Holdings Pty Ltd,Volaris Group,
"Volaris Group Acquires Wynne Systems, Inc., InfoManager, Inc. and Wynne Systems EMEA, N.V.",https://explore.volarisgroup.com/press-room/volaris-group-acquires-wynne-systems-inc-infomanager-inc-and-wynne-systems-emea-n-v,2012-05-17T17:19:00,"Wynne Systems, Inc. (“Wynne",Volaris Group,
Volaris Group’s Trapeze Group Acquires Concept Data Technologies Ltd.,https://explore.volarisgroup.com/press-room/volaris-group-s-trapeze-group-acquires-concept-data-technologies-ltd,2011-10-10T15:53:00,Concept Data Technologies Ltd,Trapeze Group,
Volaris Group’s CourtView Justice Solutions Acquires Government Solutions Business from GBS,https://explore.volarisgroup.com/press-room/volaris-group-s-courtview-justice-solutions-acquires-government-solutions-business-from-gbs,2011-10-03T18:03:00,GBS,Volaris Group,
VIA Metropolitan Transit Contracts Trapeze ITS for Vehicle System Upgrade,https://explore.volarisgroup.com/press-room/via-metropolitan-transit-contracts-trapeze-its-for-vehicle-system-upgrade,2011-06-23T13:35:00,,Trapeze Group,"
	Constellation’s common shares are listed on the Toronto Stock Exchange under the symbol “CSU”. Constellation Software is an international provider of market leading software and services to a number of industries across both the public and private sectors. The Company acquires, manages and builds vertical market software businesses that provide mission-critical software solutions to address the specific needs of its customers in those industries.
	-end-
	For further information, contact:
	John Billowits, Chief Financial Officer
	Constellation Software
	(416) 861-2279info@csisoftware.com"
"City of Mississauga Contracts with Trapeze ITS, Subsidiary of Constellation Software’s Volaris Group",https://explore.volarisgroup.com/press-room/city-of-mississauga-contracts-with-trapeze-its-subsidiary-of-constellation-software-s-volaris-group,2011-06-23T13:29:00,,Constellation Software,"
	Constellation’s common shares are listed on the Toronto Stock Exchange under the symbol “CSU”. Constellation Software is an international provider of market leading software and services to a number of industries across both the public and private sectors. The Company acquires, manages and builds vertical market software businesses that provide mission-critical software solutions to address the specific needs of its customers in those industries.
	-end-
	For further information, contact:
	John Billowits, Chief Financial Officer
	Constellation Software
	(416) 861-2279info@csisoftware.com"
Volaris Group Acquires Northpointe Institute for Public Management,https://explore.volarisgroup.com/press-room/volaris-group-acquires-northpointe-institute-for-public-management,2011-05-02T22:17:00,Northpointe Institute for Public Management,Volaris Group,"
	-end-
	Media Contact
	Volaris Group Inc.
	Kim Emmerson
	Tel: 905.629.5297kim.emmerson@volarisgroup.com"
Trapeze acquires Kizoom Software Limited from Kizoom Limited (formerly Cityspace),https://explore.volarisgroup.com/press-room/trapeze-acquires-kizoom-software-limited-from-kizoom-limited-formerly-cityspace,2011-02-22T14:15:00,Kizoom Software Limited,Trapeze Group,
Trapeze Group Expands into Asia Pacific with AUSTRICS,https://explore.volarisgroup.com/press-room/trapeze-group-expands-into-asia-pacific-with-austrics,2011-02-18T20:10:00,AUSTRICS,Trapeze Group,
Trapeze Group and Action Information Management Unite,https://explore.volarisgroup.com/press-room/trapeze-group-and-action-information-management-unite,2011-02-18T20:03:00,Action Information Management (AIM) Ltd,Trapeze Group,
Constellation Software Inc. Acquires Grampian,https://explore.volarisgroup.com/press-room/constellation-software-inc-acquires-grampian,2011-02-18T19:53:00,Grampian Software Holdings Limited,Constellation Software,
Constellation Software Inc. Acquires 2K Technology Group Ltd.,https://explore.volarisgroup.com/press-room/constellation-software-inc-acquires-2k-technology-group-ltd,2011-02-18T19:49:00,2K Technology Group Ltd,Constellation Software,
